GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,AclScope,27,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,Permissions.Action,65,0,4,0,13,0,7,0,5,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbGroupList,68,0,4,0,18,0,8,0,6,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,AccessControlList,94,82,7,5,17,21,9,7,5,5
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,AccessControlParsingException,4,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,Role.Target,21,0,0,0,2,0,1,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbOrganization.OrgProperty,0,18,0,0,0,8,0,4,0,4
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbOrganizationList,43,0,2,0,13,0,6,0,5,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbOrganization,60,183,8,14,10,41,11,13,4,9
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,DefaultOrganization,14,40,2,0,3,10,2,2,1,2
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,UserProvider,29,0,4,0,7,0,3,0,1,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbOrganization.OrgServer,0,18,0,0,0,8,0,4,0,4
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,AccessControlParser,65,207,6,10,22,49,8,10,3,7
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbUser,189,122,16,10,34,33,22,13,12,10
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbRoleList,69,0,4,0,18,0,8,0,6,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,GroupParser,24,0,0,0,5,0,4,0,4,0
Opencast :: waveform-api/opencast-common,org.opencastproject.security.api,JaxbGroup,171,0,10,0,38,0,20,0,15,0
