GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,StaticMetadataServiceDublinCoreImpl.new Temporal.Match() {...},10,0,0,0,4,0,4,0,4,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalog.new Function() {...},0,11,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,Temporal.new Temporal() {...},3,11,0,0,1,2,1,2,1,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,Temporal.new Temporal() {...},3,11,0,0,1,2,1,2,1,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalog.new Closure() {...},0,36,0,6,0,6,0,5,0,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalog.new Transformer() {...},0,7,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,Temporal.new Temporal() {...},3,11,0,0,1,2,1,2,1,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastMetadataCodec,38,0,0,0,9,0,7,0,7,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreByteFormat,15,0,2,0,4,0,2,0,1,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataParsingException,5,0,0,0,2,0,1,0,1,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataList.TitledMetadataCollection,15,0,0,0,6,0,3,0,3,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreJsonFormat,3,258,1,23,1,54,1,15,0,4
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalogService.new Comparator() {...},2,10,1,1,1,3,1,2,0,2
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCore,0,403,0,0,0,67,0,1,0,1
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalog,44,850,18,83,10,195,19,79,2,44
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DCMIPeriod,49,57,16,10,5,15,12,11,2,8
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,MetadataList.Locked,28,0,0,0,6,0,3,0,3,0
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreXmlFormat,44,298,5,13,16,64,9,21,4,17
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastDctermsDublinCore.Series,0,4,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastDctermsDublinCore,487,19,22,0,156,6,91,4,80,4
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCores,23,132,0,2,7,29,1,9,1,8
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreCatalogList,147,187,5,7,34,42,6,9,3,6
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,DublinCoreMetadataCollection,350,175,52,20,92,41,45,15,15,6
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,EncodingSchemeUtils,126,405,28,50,35,99,27,31,6,13
Opencast :: scheduler-impl/opencast-dublincore,org.opencastproject.metadata.dublincore,OpencastDctermsDublinCore.new Temporal.Match() {...},21,0,0,0,6,0,4,0,4,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,RemoteUserAndOrganizationFilter,54,362,10,36,19,87,12,20,2,7
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,SpringSecurityConfigurationArtifactInstaller,523,0,30,0,118,0,36,0,21,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,DelegatingAuthenticationEntryPoint,95,0,16,0,22,0,13,0,5,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,Lti11AuthenticationFilter,146,0,8,0,39,0,10,0,6,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,AsyncTimeoutRedirectFilter,87,0,8,0,26,0,7,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,SystemTokenBasedRememberMeService,41,0,0,0,10,0,2,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,OrganizationFilter,129,0,6,0,37,0,10,0,7,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,TrustedHttpClientImpl.HostCache,5,99,0,2,2,28,0,5,0,4
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,TrustedHttpClientImpl,216,689,21,61,55,166,22,46,3,24
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,LogoutSuccessHandler,33,0,2,0,10,0,5,0,4,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,SecurityFilter,99,0,8,0,32,0,12,0,8,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,OrganizationDirectoryServiceImpl.OrgCache,110,35,6,0,21,10,7,2,4,2
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,OrganizationEndpoint,48,0,2,0,14,0,7,0,6,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,OAuthConsumerDetailsService,81,0,8,0,20,0,8,0,4,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,OrganizationDirectoryServiceImpl,196,241,18,14,56,59,22,13,11,8
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,SecurityServiceSpringImpl,169,0,22,0,51,0,21,0,10,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,SystemTokenRememberMeUtils,103,0,6,0,26,0,5,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,AuthenticationSuccessHandler,95,0,12,0,27,0,10,0,4,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,CustomPasswordEncoder,55,0,6,0,12,0,6,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,AsyncTimeoutRedirectFilter.DefaultThrowableAnalyzer.new ThrowableCauseExtractor() {...},10,0,0,0,3,0,2,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,SystemTokenBasedRememberMeAuthenticationProvider,5,0,0,0,2,0,1,0,1,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,RedirectQueryParamAuthenticationEntryPoint,35,0,2,0,9,0,3,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,UserEntryPoint,70,0,2,0,17,0,8,0,7,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,AsyncTimeoutRedirectFilter.DefaultThrowableAnalyzer,10,0,0,0,3,0,1,0,1,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security,TrustedAnonymousAuthenticationFilter,23,0,2,0,7,0,3,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.scanner,AbstractScanner.TypedQuartzJob,60,0,2,0,17,0,5,0,4,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.scanner,AbstractScanner,53,177,1,9,17,56,10,17,9,13
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.scanner,AbstractBufferScanner,97,0,8,0,26,0,9,0,5,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.filter.https,HttpsFilter,46,0,4,0,13,0,7,0,5,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.filter.https,HttpsRequestWrapper,27,0,0,0,8,0,4,0,4,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.filter.proxy,TransparentProxyRequestWrapper,15,0,0,0,5,0,3,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.filter.proxy,TransparentProxyFilter,30,0,2,0,10,0,6,0,5,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.JaxRsServiceTracker,82,0,4,0,18,0,5,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,JsonpFilter.HttpServletResponseContentWrapper,226,0,30,0,54,0,29,0,14,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.OpencastJSONProvider.new MappedXMLStreamWriter() {...},19,0,0,0,7,0,5,0,5,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.StaticResourceBundleTracker,148,0,12,0,30,0,9,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,CurrentJobFilter,72,0,2,0,24,0,8,0,7,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.new ExceptionMapper() {...},11,0,0,0,6,0,2,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.new ExceptionMapper() {...},11,0,0,0,6,0,2,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,JsonpFilter.ByteArrayServletOutputStream,72,0,4,0,21,0,11,0,9,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.StaticResourceClassLoader,33,0,0,0,7,0,2,0,2,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher,359,0,10,0,100,0,16,0,11,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.OpencastJSONProvider,30,0,0,0,6,0,3,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,CleanSessionsFilter,73,0,14,0,21,0,12,0,5,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,JsonpFilter,54,7,6,0,16,2,7,1,4,1
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.rest,RestPublisher.RestServlet,26,0,2,0,10,0,4,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.http,SharedHttpContext,60,0,4,0,18,0,9,0,7,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.mail,BaseSmtpService.Mode,15,0,0,0,2,0,1,0,1,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.mail,BaseSmtpService,369,0,24,0,90,0,29,0,17,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.mail,EmailAddress,60,0,10,0,8,0,10,0,5,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.mail,SmtpService,395,0,44,0,100,0,33,0,11,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security.persistence,OrganizationDatabaseImpl,112,179,4,2,25,41,3,16,0,16
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.security.persistence,OrganizationDatabaseException,4,0,0,0,2,0,1,0,1,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,BundleInfoImpl,0,66,0,0,0,17,0,9,0,9
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,BundleInfoJpa,0,168,0,2,0,29,0,11,0,10
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,AbstractBundleInfoDb,0,63,0,0,0,18,0,8,0,8
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,BundleVersion,2,58,5,5,0,9,5,6,0,6
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,BundleInfoDbException,9,4,0,0,4,2,2,1,2,1
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,BundleInfoLogger,158,0,13,0,33,0,15,0,8,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,OsgiBundleInfoRestEndpoint,10,0,0,0,4,0,3,0,3,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,BundleInfos,7,0,0,0,1,0,1,0,1,0
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,BundleInfoRestEndpoint,36,251,5,12,10,41,5,19,2,13
Opencast :: scheduler-impl/opencast-kernel,org.opencastproject.kernel.bundleinfo,OsgiBundleInfoDb,33,0,0,0,12,0,7,0,7,0
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.series,SeriesItem.Type,27,0,0,0,2,0,1,0,1,0
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.series,SeriesItem,192,0,18,0,42,0,25,0,16,0
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem.TakeSnapshot.new Function() {...},0,6,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem.Type,0,15,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem.TakeSnapshot.new Function() {...},0,6,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem.TakeSnapshot.new Function() {...},0,6,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem.TakeSnapshot,17,58,1,1,6,16,2,7,1,7
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem,15,75,0,2,3,14,0,6,0,5
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem.DeleteEpisode.new Function() {...},0,6,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.assetmanager,AssetManagerItem.DeleteEpisode,0,19,0,0,0,6,0,5,0,5
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.scheduler,SchedulerItemList,0,28,0,0,0,10,0,4,0,4
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.scheduler,SchedulerItem,142,310,8,6,34,94,16,21,12,18
Opencast :: scheduler-impl/opencast-message-broker-api,org.opencastproject.message.broker.api.scheduler,SchedulerItem.Type,0,63,0,0,0,3,0,1,0,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,PropertyId,26,99,4,8,2,15,6,11,2,9
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.DateType,3,6,0,0,1,2,1,2,1,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Property,15,66,3,7,1,10,4,9,1,7
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.DateValue,0,4,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.TypedValue,0,55,2,4,0,8,2,7,0,6
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.VersionValue,4,0,0,0,2,0,1,0,1,0
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.BooleanType,3,6,0,0,1,2,1,2,1,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,PropertyName,60,25,10,0,4,7,9,4,4,4
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,5,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.StringType,3,6,0,0,1,2,1,2,1,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},2,3,0,0,1,1,1,1,1,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.new Function() {...},0,10,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.StringValue,0,4,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Availability,0,15,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.BooleanValue,0,4,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.UntypedType,10,3,0,0,2,1,2,1,2,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,AssetId,82,22,12,0,8,7,12,3,6,3
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value,21,133,3,9,4,24,3,14,1,10
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,AssetManagerException,12,12,0,0,4,6,3,3,3,3
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.LongType,3,6,0,0,1,2,1,2,1,2
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.VersionType,6,3,0,0,2,1,2,1,2,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api,Value.LongValue,0,4,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,DeletionSelector,56,56,12,0,5,11,9,7,3,7
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,StoragePath,13,100,7,7,1,17,8,9,1,9
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,AssetStoreException,16,0,0,0,8,0,4,0,4,0
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,Source,30,22,0,0,5,7,5,3,5,3
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Product,9,0,0,0,4,0,2,0,2,0
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,ProductBuilder,13,0,0,0,4,0,3,0,3,0
Opencast :: scheduler-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Properties,42,13,0,0,5,2,5,2,5,2
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage.identifier,IdImpl,10,58,5,5,2,14,5,7,0,7
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage.identifier,Id.Adapter,7,11,1,1,1,4,1,3,0,3
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageParser,415,62,50,2,98,17,31,3,5,3
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageElementBuilderFactory,36,33,0,2,8,11,0,5,0,4
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,AdaptivePlaylist.HLSMediaPackageCheck,65,396,7,25,19,72,8,22,1,13
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageSupport.MergeMode,0,27,0,0,0,2,0,1,0,1
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,XMLCatalogImpl.new Comparator() {...},0,17,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,XMLCatalogImpl.new Comparator() {...},0,7,0,0,0,2,0,2,0,2
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,XMLCatalogImpl.CatalogEntry,29,229,6,22,4,53,8,21,3,12
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,MediaPackageParser.new MappedXMLStreamWriter() {...},8,11,0,0,4,3,3,2,3,2
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,AbstractMediaPackageElement,288,390,46,30,63,97,36,43,7,34
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,DefaultMediaPackageSerializerImpl,70,70,14,8,21,21,13,6,4,4
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,VideoStream.Adapter,0,8,0,0,0,3,0,3,0,3
Opencast :: scheduler-impl/opencast-common,org.opencastproject.mediapackage,Attachment,0,9,0,0,0,2,0,1,0,1
