GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Opencast :: workflow-service-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,AssetStoreException,16,0,0,0,8,0,4,0,4,0
Opencast :: workflow-service-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.storage,Source,52,0,0,0,12,0,8,0,8,0
Opencast :: workflow-service-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Product,9,0,0,0,4,0,2,0,2,0
Opencast :: workflow-service-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,ProductBuilder,13,0,0,0,4,0,3,0,3,0
Opencast :: workflow-service-impl/opencast-asset-manager-api,org.opencastproject.assetmanager.api.fn,Properties,48,7,0,0,6,1,6,1,6,1
Opencast :: workflow-service-impl/opencast-shared-filesystem-utils,org.opencastproject.assetmanager.util,WorkflowPropertiesUtil,106,76,13,3,20,15,9,6,2,5
Opencast :: workflow-service-impl/opencast-shared-filesystem-utils,org.opencastproject.assetmanager.util,Workflows,101,0,6,0,25,0,8,0,5,0
Opencast :: workflow-service-impl/opencast-shared-filesystem-utils,org.opencastproject.assetmanager.util,AssetPathUtils,213,0,36,0,50,0,21,0,3,0
Opencast :: workflow-service-impl/opencast-shared-filesystem-utils,org.opencastproject.assetmanager.util,DistributionPathUtils,102,0,22,0,26,0,15,0,4,0
Opencast :: workflow-service-impl/opencast-metadata-api,org.opencastproject.metadata.api,MediapackageMetadataImpl,37,47,3,3,17,17,10,12,7,12
Opencast :: workflow-service-impl/opencast-metadata-api,org.opencastproject.metadata.api,MetadataValue,71,0,0,0,17,0,6,0,6,0
Opencast :: workflow-service-impl/opencast-metadata-api,org.opencastproject.metadata.api.util,Interval.new Interval() {...},0,20,0,0,0,4,0,4,0,4
Opencast :: workflow-service-impl/opencast-metadata-api,org.opencastproject.metadata.api.util,Interval.new Interval() {...},0,15,0,0,0,4,0,4,0,4
Opencast :: workflow-service-impl/opencast-metadata-api,org.opencastproject.metadata.api.util,Interval.new Interval() {...},0,15,0,0,0,4,0,4,0,4
Opencast :: workflow-service-impl/opencast-metadata-api,org.opencastproject.metadata.api.util,MediaPackageMetadataSupport,145,51,28,12,19,14,19,2,0,1
